rt	wlen	unigramsurp	subject	docid	sentid	sentpos
824	7	3.860065	s014	KingOfBirds	170	7
714	7	3.860065	s027	KingOfBirds	170	7
659	7	3.860065	s057	KingOfBirds	170	7
752	7	3.860065	s078	KingOfBirds	170	7
587	7	3.860065	s082	KingOfBirds	170	7
575	2	1.6088771	s003	KingOfBirds	170	8
540	2	1.6088771	s005	KingOfBirds	170	8
681	2	1.6088771	s014	KingOfBirds	170	8
466	2	1.6088771	s027	KingOfBirds	170	8
715	2	1.6088771	s057	KingOfBirds	170	8
496	2	1.6088771	s078	KingOfBirds	170	8
620	2	1.6088771	s082	KingOfBirds	170	8
896	5	3.6999161	s003	KingOfBirds	170	9
811	5	3.6999161	s005	KingOfBirds	170	9
791	5	3.6999161	s014	KingOfBirds	170	9
770	5	3.6999161	s027	KingOfBirds	170	9
814	5	3.6999161	s057	KingOfBirds	170	9
888	5	3.6999161	s078	KingOfBirds	170	9
699	5	3.6999161	s082	KingOfBirds	170	9
705	3	1.2888894	s003	KingOfBirds	170	10
539	3	1.2888894	s005	KingOfBirds	170	10
790	3	1.2888894	s014	KingOfBirds	170	10
563	3	1.2888894	s027	KingOfBirds	170	10
812	3	1.2888894	s057	KingOfBirds	170	10
600	3	1.2888894	s078	KingOfBirds	170	10
1656	3	3.778633	s003	KingOfBirds	170	11
721	3	3.778633	s005	KingOfBirds	170	11
823	3	3.778633	s014	KingOfBirds	170	11
781	3	3.778633	s027	KingOfBirds	170	11
748	3	3.778633	s057	KingOfBirds	170	11
591	3	3.778633	s078	KingOfBirds	170	11
532	3	3.778633	s082	KingOfBirds	170	11
832	3	1.6774666	s003	KingOfBirds	170	12
1056	3	1.6774666	s005	KingOfBirds	170	12
846	3	1.6774666	s014	KingOfBirds	170	12
658	3	1.6774666	s027	KingOfBirds	170	12
866	3	1.6774666	s057	KingOfBirds	170	12
465	3	1.6774666	s078	KingOfBirds	170	12
560	3	1.6774666	s082	KingOfBirds	170	12
928	5	3.2802515	s003	KingOfBirds	170	13
968	5	3.2802515	s005	KingOfBirds	170	13
681	5	3.2802515	s014	KingOfBirds	170	13
818	5	3.2802515	s027	KingOfBirds	170	13
898	5	3.2802515	s057	KingOfBirds	170	13
664	5	3.2802515	s078	KingOfBirds	170	13
554	5	3.2802515	s082	KingOfBirds	170	13
1344	5	7.942343	s003	KingOfBirds	170	14
1057	5	7.942343	s005	KingOfBirds	170	14
847	5	7.942343	s014	KingOfBirds	170	14
1343	5	7.942343	s027	KingOfBirds	170	14
1234	5	7.942343	s057	KingOfBirds	170	14
688	5	7.942343	s078	KingOfBirds	170	14
961	3	3.952864	s003	KingOfBirds	170	15
990	3	3.952864	s005	KingOfBirds	170	15
943	3	3.952864	s014	KingOfBirds	170	15
704	3	3.952864	s027	KingOfBirds	170	15
667	3	3.952864	s057	KingOfBirds	170	15
807	3	3.952864	s078	KingOfBirds	170	15
852	3	3.952864	s082	KingOfBirds	170	15
1047	8	4.1788673	s003	KingOfBirds	170	16
833	8	4.1788673	s005	KingOfBirds	170	16
793	8	4.1788673	s014	KingOfBirds	170	16
832	8	4.1788673	s027	KingOfBirds	170	16
928	8	4.1788673	s057	KingOfBirds	170	16
809	8	4.1788673	s078	KingOfBirds	170	16
750	8	4.1788673	s082	KingOfBirds	170	16
896	5	3.663227	s003	KingOfBirds	170	17
1754	5	3.663227	s005	KingOfBirds	170	17
831	5	3.663227	s014	KingOfBirds	170	17
900	5	3.663227	s027	KingOfBirds	170	17
871	5	3.663227	s057	KingOfBirds	170	17
943	5	3.663227	s078	KingOfBirds	170	17
1053	5	3.663227	s082	KingOfBirds	170	17
704	4	2.2281053	s003	KingOfBirds	170	18
631	4	2.2281053	s005	KingOfBirds	170	18
782	4	2.2281053	s014	KingOfBirds	170	18
1804	4	2.2281053	s027	KingOfBirds	170	18
620	4	2.2281053	s057	KingOfBirds	170	18
849	4	2.2281053	s078	KingOfBirds	170	18
833	4	2.2281053	s082	KingOfBirds	170	18
1216	1	1.6849625	s003	KingOfBirds	170	19
562	1	1.6849625	s005	KingOfBirds	170	19
854	1	1.6849625	s014	KingOfBirds	170	19
659	1	1.6849625	s027	KingOfBirds	170	19
707	1	1.6849625	s057	KingOfBirds	170	19
719	1	1.6849625	s078	KingOfBirds	170	19
565	1	1.6849625	s082	KingOfBirds	170	19
928	5	4.4534907	s003	KingOfBirds	170	20
1148	5	4.4534907	s005	KingOfBirds	170	20
866	5	4.4534907	s014	KingOfBirds	170	20
691	5	4.4534907	s027	KingOfBirds	170	20
784	5	4.4534907	s078	KingOfBirds	170	20
1230	5	4.4534907	s082	KingOfBirds	170	20
641	5	5.470255	s003	KingOfBirds	170	21
584	5	5.470255	s005	KingOfBirds	170	21
800	5	5.470255	s014	KingOfBirds	170	21
482	5	5.470255	s027	KingOfBirds	170	21
769	5	5.470255	s057	KingOfBirds	170	21
728	5	5.470255	s078	KingOfBirds	170	21
703	3	1.6774666	s003	KingOfBirds	170	22
495	3	1.6774666	s005	KingOfBirds	170	22
683	3	1.6774666	s014	KingOfBirds	170	22
469	3	1.6774666	s027	KingOfBirds	170	22
633	3	1.6774666	s057	KingOfBirds	170	22
832	3	1.6774666	s078	KingOfBirds	170	22
734	3	1.6774666	s082	KingOfBirds	170	22
1272	7	4.631689	s003	KingOfBirds	170	23
1019	7	4.631689	s014	KingOfBirds	170	23
774	7	4.631689	s027	KingOfBirds	170	23
916	7	4.631689	s057	KingOfBirds	170	23
824	7	4.631689	s078	KingOfBirds	170	23
697	7	4.631689	s082	KingOfBirds	170	23
641	1	1.6849625	s003	KingOfBirds	170	24
697	1	1.6849625	s005	KingOfBirds	170	24
716	1	1.6849625	s014	KingOfBirds	170	24
468	1	1.6849625	s027	KingOfBirds	170	24
526	1	1.6849625	s057	KingOfBirds	170	24
616	1	1.6849625	s078	KingOfBirds	170	24
550	1	1.6849625	s082	KingOfBirds	170	24
896	3	2.9425826	s003	KingOfBirds	170	25
720	3	2.9425826	s005	KingOfBirds	170	25
814	3	2.9425826	s014	KingOfBirds	170	25
703	3	2.9425826	s027	KingOfBirds	170	25
969	3	2.9425826	s057	KingOfBirds	170	25
840	3	2.9425826	s078	KingOfBirds	170	25
557	3	2.9425826	s082	KingOfBirds	170	25
1281	11	4.7760043	s003	KingOfBirds	170	26
1036	11	4.7760043	s005	KingOfBirds	170	26
1085	11	4.7760043	s014	KingOfBirds	170	26
1151	11	4.7760043	s027	KingOfBirds	170	26
1580	11	4.7760043	s057	KingOfBirds	170	26
1384	11	4.7760043	s078	KingOfBirds	170	26
862	11	4.7760043	s082	KingOfBirds	170	26
1144	2	2.9365592	s003	KingOfBirds	171	2
1148	2	2.9365592	s005	KingOfBirds	171	2
1073	2	2.9365592	s027	KingOfBirds	171	2
592	2	2.9365592	s057	KingOfBirds	171	2
647	2	2.9365592	s082	KingOfBirds	171	2
704	3	2.9781456	s003	KingOfBirds	171	3
518	3	2.9781456	s005	KingOfBirds	171	3
770	3	2.9781456	s014	KingOfBirds	171	3
776	3	2.9781456	s057	KingOfBirds	171	3
760	3	2.9781456	s078	KingOfBirds	171	3
845	3	2.9781456	s082	KingOfBirds	171	3
832	6	4.1945105	s003	KingOfBirds	171	4
652	6	4.1945105	s005	KingOfBirds	171	4
851	6	4.1945105	s014	KingOfBirds	171	4
1676	6	4.1945105	s027	KingOfBirds	171	4
758	6	4.1945105	s057	KingOfBirds	171	4
584	6	4.1945105	s078	KingOfBirds	171	4
569	6	4.1945105	s082	KingOfBirds	171	4
544	3	2.5532322	s003	KingOfBirds	171	5
630	3	2.5532322	s005	KingOfBirds	171	5
882	3	2.5532322	s014	KingOfBirds	171	5
664	3	2.5532322	s027	KingOfBirds	171	5
567	3	2.5532322	s057	KingOfBirds	171	5
592	3	2.5532322	s078	KingOfBirds	171	5
733	3	2.5532322	s082	KingOfBirds	171	5
800	6	3.2607398	s003	KingOfBirds	171	6
879	6	3.2607398	s005	KingOfBirds	171	6
776	6	3.2607398	s014	KingOfBirds	171	6
757	6	3.2607398	s027	KingOfBirds	171	6
937	6	3.2607398	s057	KingOfBirds	171	6
680	6	3.2607398	s078	KingOfBirds	171	6
503	6	3.2607398	s082	KingOfBirds	171	6
544	2	2.4138772	s003	KingOfBirds	171	7
696	2	2.4138772	s005	KingOfBirds	171	7
1095	2	2.4138772	s014	KingOfBirds	171	7
450	2	2.4138772	s027	KingOfBirds	171	7
530	2	2.4138772	s057	KingOfBirds	171	7
544	2	2.4138772	s078	KingOfBirds	171	7
723	2	2.4138772	s082	KingOfBirds	171	7
480	3	1.2888894	s003	KingOfBirds	171	8
676	3	1.2888894	s005	KingOfBirds	171	8
658	3	1.2888894	s014	KingOfBirds	171	8
532	3	1.2888894	s027	KingOfBirds	171	8
679	3	1.2888894	s057	KingOfBirds	171	8
528	3	1.2888894	s078	KingOfBirds	171	8
510	3	1.2888894	s082	KingOfBirds	171	8
800	4	3.797409	s003	KingOfBirds	171	9
697	4	3.797409	s005	KingOfBirds	171	9
866	4	3.797409	s014	KingOfBirds	171	9
686	4	3.797409	s057	KingOfBirds	171	9
744	4	3.797409	s078	KingOfBirds	171	9
556	4	3.797409	s082	KingOfBirds	171	9
450	3	1.2888894	s003	KingOfBirds	172	2
473	3	1.2888894	s005	KingOfBirds	172	2
696	3	1.2888894	s014	KingOfBirds	172	2
596	3	1.2888894	s027	KingOfBirds	172	2
750	3	1.2888894	s057	KingOfBirds	172	2
808	3	1.2888894	s078	KingOfBirds	172	2
465	3	1.2888894	s082	KingOfBirds	172	2
830	5	4.7789125	s003	KingOfBirds	172	3
607	5	4.7789125	s005	KingOfBirds	172	3
577	5	4.7789125	s014	KingOfBirds	172	3
683	5	4.7789125	s027	KingOfBirds	172	3
561	5	4.7789125	s057	KingOfBirds	172	3
592	5	4.7789125	s078	KingOfBirds	172	3
667	5	4.7789125	s082	KingOfBirds	172	3
896	8	4.3684607	s003	KingOfBirds	172	4
923	8	4.3684607	s005	KingOfBirds	172	4
797	8	4.3684607	s014	KingOfBirds	172	4
751	8	4.3684607	s027	KingOfBirds	172	4
882	8	4.3684607	s057	KingOfBirds	172	4
776	8	4.3684607	s078	KingOfBirds	172	4
558	8	4.3684607	s082	KingOfBirds	172	4
736	8	3.9287624	s003	KingOfBirds	172	5
742	8	3.9287624	s005	KingOfBirds	172	5
789	8	3.9287624	s014	KingOfBirds	172	5
591	8	3.9287624	s027	KingOfBirds	172	5
602	8	3.9287624	s057	KingOfBirds	172	5
736	8	3.9287624	s078	KingOfBirds	172	5
675	8	3.9287624	s082	KingOfBirds	172	5
833	5	3.8364055	s003	KingOfBirds	172	6
607	5	3.8364055	s005	KingOfBirds	172	6
902	5	3.8364055	s014	KingOfBirds	172	6
779	5	3.8364055	s027	KingOfBirds	172	6
832	5	3.8364055	s057	KingOfBirds	172	6
744	5	3.8364055	s078	KingOfBirds	172	6
589	5	3.8364055	s082	KingOfBirds	172	6
479	3	1.6774666	s003	KingOfBirds	172	7
653	3	1.6774666	s005	KingOfBirds	172	7
639	3	1.6774666	s014	KingOfBirds	172	7
792	3	1.6774666	s027	KingOfBirds	172	7
696	3	1.6774666	s057	KingOfBirds	172	7
632	3	1.6774666	s078	KingOfBirds	172	7
953	7	3.860065	s003	KingOfBirds	172	8
787	7	3.860065	s005	KingOfBirds	172	8
895	7	3.860065	s014	KingOfBirds	172	8
751	7	3.860065	s027	KingOfBirds	172	8
607	7	3.860065	s057	KingOfBirds	172	8
672	7	3.860065	s078	KingOfBirds	172	8
799	7	3.860065	s082	KingOfBirds	172	8
608	3	1.2888894	s003	KingOfBirds	172	9
653	3	1.2888894	s005	KingOfBirds	172	9
833	3	1.2888894	s014	KingOfBirds	172	9
618	3	1.2888894	s027	KingOfBirds	172	9
543	3	1.2888894	s057	KingOfBirds	172	9
760	3	1.2888894	s078	KingOfBirds	172	9
569	3	1.2888894	s082	KingOfBirds	172	9
1984	4	3.6497893	s003	KingOfBirds	172	10
945	4	3.6497893	s005	KingOfBirds	172	10
1623	4	3.6497893	s014	KingOfBirds	172	10
815	4	3.6497893	s027	KingOfBirds	172	10
1886	4	3.6497893	s057	KingOfBirds	172	10
672	4	3.6497893	s078	KingOfBirds	172	10
668	4	3.6497893	s082	KingOfBirds	172	10
576	5	2.6770096	s003	KingOfBirds	172	11
631	5	2.6770096	s005	KingOfBirds	172	11
570	5	2.6770096	s014	KingOfBirds	172	11
880	5	2.6770096	s027	KingOfBirds	172	11
800	5	2.6770096	s057	KingOfBirds	172	11
608	2	2.4138772	s003	KingOfBirds	172	12
584	2	2.4138772	s005	KingOfBirds	172	12
1298	2	2.4138772	s014	KingOfBirds	172	12
729	2	2.4138772	s027	KingOfBirds	172	12
545	2	2.4138772	s057	KingOfBirds	172	12
616	2	2.4138772	s078	KingOfBirds	172	12
638	2	2.4138772	s082	KingOfBirds	172	12
1056	8	4.825061	s003	KingOfBirds	172	13
742	8	4.825061	s005	KingOfBirds	172	13
993	8	4.825061	s014	KingOfBirds	172	13
737	8	4.825061	s027	KingOfBirds	172	13
814	8	4.825061	s057	KingOfBirds	172	13
736	8	4.825061	s078	KingOfBirds	172	13
599	8	4.825061	s082	KingOfBirds	172	13
609	2	2.3029788	s003	KingOfBirds	172	14
608	2	2.3029788	s005	KingOfBirds	172	14
637	2	2.3029788	s014	KingOfBirds	172	14
490	2	2.3029788	s027	KingOfBirds	172	14
516	2	2.3029788	s057	KingOfBirds	172	14
744	2	2.3029788	s078	KingOfBirds	172	14
596	2	2.3029788	s082	KingOfBirds	172	14
888	6	3.632931	s003	KingOfBirds	172	15
1147	6	3.632931	s005	KingOfBirds	172	15
746	6	3.632931	s014	KingOfBirds	172	15
1272	6	3.632931	s027	KingOfBirds	172	15
668	6	3.632931	s057	KingOfBirds	172	15
1032	6	3.632931	s082	KingOfBirds	172	15
767	1	1.6849625	s003	KingOfBirds	172	16
608	1	1.6849625	s005	KingOfBirds	172	16
595	1	1.6849625	s014	KingOfBirds	172	16
615	1	1.6849625	s027	KingOfBirds	172	16
449	1	1.6849625	s057	KingOfBirds	172	16
720	1	1.6849625	s078	KingOfBirds	172	16
657	1	1.6849625	s082	KingOfBirds	172	16
768	3	2.9425826	s003	KingOfBirds	172	17
742	3	2.9425826	s005	KingOfBirds	172	17
633	3	2.9425826	s014	KingOfBirds	172	17
740	3	2.9425826	s027	KingOfBirds	172	17
547	3	2.9425826	s057	KingOfBirds	172	17
600	3	2.9425826	s078	KingOfBirds	172	17
701	3	2.9425826	s082	KingOfBirds	172	17
1056	10	5.112956	s003	KingOfBirds	172	18
1373	10	5.112956	s005	KingOfBirds	172	18
953	10	5.112956	s014	KingOfBirds	172	18
974	10	5.112956	s027	KingOfBirds	172	18
645	10	5.112956	s057	KingOfBirds	172	18
1176	10	5.112956	s078	KingOfBirds	172	18
659	10	5.112956	s082	KingOfBirds	172	18
928	5	2.6729484	s003	KingOfBirds	172	19
900	5	2.6729484	s005	KingOfBirds	172	19
991	5	2.6729484	s014	KingOfBirds	172	19
755	5	2.6729484	s027	KingOfBirds	172	19
597	5	2.6729484	s057	KingOfBirds	172	19
1008	5	2.6729484	s078	KingOfBirds	172	19
1150	5	2.6729484	s082	KingOfBirds	172	19
480	3	2.2190843	s003	KingOfBirds	172	20
495	3	2.2190843	s005	KingOfBirds	172	20
700	3	2.2190843	s014	KingOfBirds	172	20
952	3	2.2190843	s027	KingOfBirds	172	20
568	3	2.2190843	s057	KingOfBirds	172	20
703	3	2.2190843	s078	KingOfBirds	172	20
571	3	2.2190843	s082	KingOfBirds	172	20
768	4	2.069754	s003	KingOfBirds	172	21
922	4	2.069754	s005	KingOfBirds	172	21
757	4	2.069754	s014	KingOfBirds	172	21
710	4	2.069754	s027	KingOfBirds	172	21
528	4	2.069754	s057	KingOfBirds	172	21
1065	4	2.069754	s078	KingOfBirds	172	21
509	4	2.069754	s082	KingOfBirds	172	21
1336	2	2.37278	s003	KingOfBirds	172	22
653	2	2.37278	s005	KingOfBirds	172	22
862	2	2.37278	s014	KingOfBirds	172	22
566	2	2.37278	s027	KingOfBirds	172	22
847	2	2.37278	s057	KingOfBirds	172	22
1056	2	2.37278	s078	KingOfBirds	172	22
542	2	2.37278	s082	KingOfBirds	172	22
576	6	3.2607398	s003	KingOfBirds	172	23
765	6	3.2607398	s005	KingOfBirds	172	23
661	6	3.2607398	s014	KingOfBirds	172	23
1709	6	3.2607398	s027	KingOfBirds	172	23
570	6	3.2607398	s057	KingOfBirds	172	23
871	6	3.2607398	s078	KingOfBirds	172	23
661	6	3.2607398	s082	KingOfBirds	172	23
673	2	2.4138772	s003	KingOfBirds	172	24
564	2	2.4138772	s005	KingOfBirds	172	24
882	2	2.4138772	s014	KingOfBirds	172	24
851	2	2.4138772	s027	KingOfBirds	172	24
752	2	2.4138772	s057	KingOfBirds	172	24
832	2	2.4138772	s078	KingOfBirds	172	24
619	2	2.4138772	s082	KingOfBirds	172	24
511	4	4.727393	s003	KingOfBirds	172	25
696	4	4.727393	s005	KingOfBirds	172	25
842	4	4.727393	s014	KingOfBirds	172	25
656	4	4.727393	s027	KingOfBirds	172	25
627	4	4.727393	s057	KingOfBirds	172	25
1032	4	4.727393	s078	KingOfBirds	172	25
685	4	4.727393	s082	KingOfBirds	172	25
832	3	2.5532322	s003	KingOfBirds	172	26
675	3	2.5532322	s005	KingOfBirds	172	26
651	3	2.5532322	s014	KingOfBirds	172	26
774	3	2.5532322	s027	KingOfBirds	172	26
1758	3	2.5532322	s057	KingOfBirds	172	26
1376	3	2.5532322	s078	KingOfBirds	172	26
537	3	2.5532322	s082	KingOfBirds	172	26
929	5	2.9877872	s003	KingOfBirds	172	27
720	5	2.9877872	s005	KingOfBirds	172	27
1007	5	2.9877872	s014	KingOfBirds	172	27
940	5	2.9877872	s027	KingOfBirds	172	27
637	5	2.9877872	s057	KingOfBirds	172	27
752	5	2.9877872	s078	KingOfBirds	172	27
602	5	2.9877872	s082	KingOfBirds	172	27
1023	2	3.4059813	s003	KingOfBirds	172	28
810	2	3.4059813	s005	KingOfBirds	172	28
774	2	3.4059813	s014	KingOfBirds	172	28
603	2	3.4059813	s027	KingOfBirds	172	28
793	2	3.4059813	s057	KingOfBirds	172	28
776	2	3.4059813	s078	KingOfBirds	172	28
982	2	3.4059813	s082	KingOfBirds	172	28
664	3	1.2888894	s003	KingOfBirds	172	29
900	3	1.2888894	s005	KingOfBirds	172	29
660	3	1.2888894	s014	KingOfBirds	172	29
542	3	1.2888894	s027	KingOfBirds	172	29
557	3	1.2888894	s057	KingOfBirds	172	29
912	3	1.2888894	s078	KingOfBirds	172	29
856	3	1.2888894	s082	KingOfBirds	172	29
1184	7	5.4128957	s003	KingOfBirds	172	30
900	7	5.4128957	s005	KingOfBirds	172	30
882	7	5.4128957	s014	KingOfBirds	172	30
854	7	5.4128957	s027	KingOfBirds	172	30
579	7	5.4128957	s057	KingOfBirds	172	30
1304	7	5.4128957	s078	KingOfBirds	172	30
1117	7	5.4128957	s082	KingOfBirds	172	30
896	4	2.9016821	s003	KingOfBirds	172	31
609	4	2.9016821	s005	KingOfBirds	172	31
696	4	2.9016821	s027	KingOfBirds	172	31
667	4	2.9016821	s057	KingOfBirds	172	31
672	4	2.9016821	s078	KingOfBirds	172	31
709	4	2.9016821	s082	KingOfBirds	172	31
832	3	1.2888894	s003	KingOfBirds	172	32
696	3	1.2888894	s005	KingOfBirds	172	32
804	3	1.2888894	s014	KingOfBirds	172	32
673	3	1.2888894	s027	KingOfBirds	172	32
704	3	1.2888894	s057	KingOfBirds	172	32
840	3	1.2888894	s078	KingOfBirds	172	32
2937	3	1.2888894	s003	KingOfBirds	173	2
652	3	1.2888894	s005	KingOfBirds	173	2
663	3	1.2888894	s014	KingOfBirds	173	2
690	3	1.2888894	s027	KingOfBirds	173	2
466	3	1.2888894	s057	KingOfBirds	173	2
1176	3	1.2888894	s078	KingOfBirds	173	2
436	3	1.2888894	s082	KingOfBirds	173	2
1152	6	3.5249536	s003	KingOfBirds	173	3
1260	6	3.5249536	s005	KingOfBirds	173	3
788	6	3.5249536	s014	KingOfBirds	173	3
1384	6	3.5249536	s027	KingOfBirds	173	3
1108	6	3.5249536	s057	KingOfBirds	173	3
656	6	3.5249536	s078	KingOfBirds	173	3
627	6	3.5249536	s082	KingOfBirds	173	3
736	4	4.5665274	s003	KingOfBirds	173	4
720	4	4.5665274	s005	KingOfBirds	173	4
1475	4	4.5665274	s014	KingOfBirds	173	4
596	4	4.5665274	s027	KingOfBirds	173	4
851	4	4.5665274	s057	KingOfBirds	173	4
392	4	4.5665274	s078	KingOfBirds	173	4
609	4	4.5665274	s082	KingOfBirds	173	4
671	3	2.5532322	s003	KingOfBirds	173	5
721	3	2.5532322	s005	KingOfBirds	173	5
844	3	2.5532322	s014	KingOfBirds	173	5
714	3	2.5532322	s027	KingOfBirds	173	5
481	3	2.5532322	s057	KingOfBirds	173	5
520	3	2.5532322	s078	KingOfBirds	173	5
766	3	2.5532322	s082	KingOfBirds	173	5
800	3	1.2888894	s003	KingOfBirds	173	6
652	3	1.2888894	s005	KingOfBirds	173	6
723	3	1.2888894	s014	KingOfBirds	173	6
808	3	1.2888894	s027	KingOfBirds	173	6
731	3	1.2888894	s057	KingOfBirds	173	6
800	3	1.2888894	s078	KingOfBirds	173	6
940	3	1.2888894	s082	KingOfBirds	173	6
801	5	2.911878	s003	KingOfBirds	173	7
1260	5	2.911878	s005	KingOfBirds	173	7
1022	5	2.911878	s014	KingOfBirds	173	7
979	5	2.911878	s027	KingOfBirds	173	7
991	5	2.911878	s057	KingOfBirds	173	7
1232	5	2.911878	s078	KingOfBirds	173	7
839	5	2.911878	s082	KingOfBirds	173	7
759	5	4.7789125	s003	KingOfBirds	173	8
517	5	4.7789125	s005	KingOfBirds	173	8
631	5	4.7789125	s014	KingOfBirds	173	8
565	5	4.7789125	s027	KingOfBirds	173	8
602	5	4.7789125	s057	KingOfBirds	173	8
416	5	4.7789125	s078	KingOfBirds	173	8
633	5	4.7789125	s082	KingOfBirds	173	8
1536	8	5.964358	s003	KingOfBirds	173	9
743	8	5.964358	s005	KingOfBirds	173	9
815	8	5.964358	s014	KingOfBirds	173	9
566	8	5.964358	s027	KingOfBirds	173	9
673	8	5.964358	s057	KingOfBirds	173	9
752	8	5.964358	s078	KingOfBirds	173	9
608	3	2.2190843	s003	KingOfBirds	173	10
652	3	2.2190843	s005	KingOfBirds	173	10
786	3	2.2190843	s014	KingOfBirds	173	10
530	3	2.2190843	s027	KingOfBirds	173	10
528	3	2.2190843	s057	KingOfBirds	173	10
576	3	2.2190843	s078	KingOfBirds	173	10
681	3	2.2190843	s082	KingOfBirds	173	10
801	3	3.2385595	s003	KingOfBirds	173	11
855	3	3.2385595	s005	KingOfBirds	173	11
840	3	3.2385595	s014	KingOfBirds	173	11
798	3	3.2385595	s027	KingOfBirds	173	11
686	3	3.2385595	s057	KingOfBirds	173	11
752	3	3.2385595	s078	KingOfBirds	173	11
605	3	3.2385595	s082	KingOfBirds	173	11
959	4	3.254684	s003	KingOfBirds	173	12
878	4	3.254684	s005	KingOfBirds	173	12
1032	4	3.254684	s014	KingOfBirds	173	12
1086	4	3.254684	s027	KingOfBirds	173	12
1129	4	3.254684	s057	KingOfBirds	173	12
632	4	3.254684	s078	KingOfBirds	173	12
686	4	3.254684	s082	KingOfBirds	173	12
1121	2	1.6088771	s003	KingOfBirds	173	13
675	2	1.6088771	s005	KingOfBirds	173	13
1062	2	1.6088771	s014	KingOfBirds	173	13
653	2	1.6088771	s027	KingOfBirds	173	13
702	2	1.6088771	s057	KingOfBirds	173	13
664	2	1.6088771	s078	KingOfBirds	173	13
631	2	1.6088771	s082	KingOfBirds	173	13
608	6	4.4314632	s005	KingOfBirds	173	14
1166	6	4.4314632	s014	KingOfBirds	173	14
616	6	4.4314632	s027	KingOfBirds	173	14
1661	6	4.4314632	s057	KingOfBirds	173	14
1896	6	4.4314632	s078	KingOfBirds	173	14
748	6	4.4314632	s082	KingOfBirds	173	14
864	2	2.37278	s003	KingOfBirds	174	2
585	2	2.37278	s005	KingOfBirds	174	2
649	2	2.37278	s014	KingOfBirds	174	2
964	2	2.37278	s027	KingOfBirds	174	2
643	2	2.37278	s057	KingOfBirds	174	2
648	2	2.37278	s078	KingOfBirds	174	2
559	2	2.37278	s082	KingOfBirds	174	2
1240	9	6.116323	s003	KingOfBirds	174	3
924	9	6.116323	s005	KingOfBirds	174	3
1035	9	6.116323	s014	KingOfBirds	174	3
975	9	6.116323	s027	KingOfBirds	174	3
604	9	6.116323	s057	KingOfBirds	174	3
1136	9	6.116323	s078	KingOfBirds	174	3
765	9	6.116323	s082	KingOfBirds	174	3
2048	8	3.8462558	s003	KingOfBirds	174	4
1282	8	3.8462558	s005	KingOfBirds	174	4
1117	8	3.8462558	s014	KingOfBirds	174	4
1173	8	3.8462558	s027	KingOfBirds	174	4
858	8	3.8462558	s057	KingOfBirds	174	4
624	8	3.8462558	s078	KingOfBirds	174	4
665	8	3.8462558	s082	KingOfBirds	174	4
640	4	2.069754	s003	KingOfBirds	174	5
719	4	2.069754	s005	KingOfBirds	174	5
641	4	2.069754	s014	KingOfBirds	174	5
1183	4	2.069754	s027	KingOfBirds	174	5
816	4	2.069754	s057	KingOfBirds	174	5
824	4	2.069754	s078	KingOfBirds	174	5
620	4	2.069754	s082	KingOfBirds	174	5
865	2	3.045715	s003	KingOfBirds	174	6
1058	2	3.045715	s005	KingOfBirds	174	6
1118	2	3.045715	s014	KingOfBirds	174	6
894	2	3.045715	s057	KingOfBirds	174	6
688	2	3.045715	s078	KingOfBirds	174	6
542	2	3.045715	s082	KingOfBirds	174	6
576	2	2.37278	s003	KingOfBirds	174	7
472	2	2.37278	s005	KingOfBirds	174	7
703	2	2.37278	s014	KingOfBirds	174	7
626	2	2.37278	s027	KingOfBirds	174	7
630	2	2.37278	s057	KingOfBirds	174	7
584	2	2.37278	s078	KingOfBirds	174	7
559	2	2.37278	s082	KingOfBirds	174	7
863	6	3.7166102	s003	KingOfBirds	174	8
1013	6	3.7166102	s005	KingOfBirds	174	8
824	6	3.7166102	s014	KingOfBirds	174	8
1274	6	3.7166102	s027	KingOfBirds	174	8
733	6	3.7166102	s057	KingOfBirds	174	8
1008	6	3.7166102	s078	KingOfBirds	174	8
1028	6	3.7166102	s082	KingOfBirds	174	8
536	3	2.4234245	s003	KingOfBirds	174	9
630	3	2.4234245	s005	KingOfBirds	174	9
749	3	2.4234245	s014	KingOfBirds	174	9
548	3	2.4234245	s027	KingOfBirds	174	9
606	3	2.4234245	s057	KingOfBirds	174	9
600	3	2.4234245	s078	KingOfBirds	174	9
449	5	4.6232867	s003	KingOfBirds	174	10
945	5	4.6232867	s005	KingOfBirds	174	10
748	5	4.6232867	s014	KingOfBirds	174	10
1081	5	4.6232867	s027	KingOfBirds	174	10
577	5	4.6232867	s057	KingOfBirds	174	10
672	5	4.6232867	s078	KingOfBirds	174	10
462	5	4.6232867	s082	KingOfBirds	174	10
639	6	4.686742	s003	KingOfBirds	174	11
586	6	4.686742	s005	KingOfBirds	174	11
747	6	4.686742	s014	KingOfBirds	174	11
604	6	4.686742	s027	KingOfBirds	174	11
680	6	4.686742	s057	KingOfBirds	174	11
592	6	4.686742	s078	KingOfBirds	174	11
673	2	2.37278	s003	KingOfBirds	174	12
584	2	2.37278	s005	KingOfBirds	174	12
733	2	2.37278	s014	KingOfBirds	174	12
619	2	2.37278	s027	KingOfBirds	174	12
605	2	2.37278	s057	KingOfBirds	174	12
712	2	2.37278	s078	KingOfBirds	174	12
621	2	2.37278	s082	KingOfBirds	174	12
703	5	2.9877872	s003	KingOfBirds	174	13
652	5	2.9877872	s005	KingOfBirds	174	13
735	5	2.9877872	s014	KingOfBirds	174	13
